Temperature (K),Pressure (MPa),Volume (m3/kg),DOI
296.142,40.53,0.004007516947628865,https://doi.org/10.6028/NBS.TN.653
323.14,40.53,0.004394021852419775,https://doi.org/10.6028/NBS.TN.653
373.15,40.53,0.005202889160188342,https://doi.org/10.6028/NBS.TN.653
423.17,40.53,0.006018064544705132,https://doi.org/10.6028/NBS.TN.653
473.193,40.53,0.00682595086724252,https://doi.org/10.6028/NBS.TN.653
203.084,50.6625,0.0027509945835777682,https://doi.org/10.6028/NBS.TN.653
223.249,50.6625,0.0029088056049751936,https://doi.org/10.6028/NBS.TN.653
248.175,50.6625,0.0031285008706868145,https://doi.org/10.6028/NBS.TN.653
273.15,50.6625,0.003369680277321989,https://doi.org/10.6028/NBS.TN.653
298.142,50.6625,0.0036423415798132112,https://doi.org/10.6028/NBS.TN.653
323.14,50.6625,0.003983116620189801,https://doi.org/10.6028/NBS.TN.653
373.15,50.6625,0.004538145820354988,https://doi.org/10.6028/NBS.TN.653
423.17,50.6625,0.0051696689484620395,https://doi.org/10.6028/NBS.TN.653
473.193,50.6625,0.005800048344562962,https://doi.org/10.6028/NBS.TN.653
203.084,60.795,0.0026688872947684354,https://doi.org/10.6028/NBS.TN.653
223.249,60.795,0.002804580404818517,https://doi.org/10.6028/NBS.TN.653
248.175,60.795,0.002988363682377912,https://doi.org/10.6028/NBS.TN.653
273.15,60.795,0.0031851461499214652,https://doi.org/10.6028/NBS.TN.653
298.142,60.795,0.0034058716327799005,https://doi.org/10.6028/NBS.TN.653
323.14,60.795,0.0036368172466602184,https://doi.org/10.6028/NBS.TN.653
373.15,60.795,0.004119148716295312,https://doi.org/10.6028/NBS.TN.653
423.17,60.795,0.004631705062359146,https://doi.org/10.6028/NBS.TN.653
473.193,60.795,0.005141911936037407,https://doi.org/10.6028/NBS.TN.653
203.084,70.9275,0.002602074327857656,https://doi.org/10.6028/NBS.TN.653
223.249,70.9275,0.002720562563585667,https://doi.org/10.6028/NBS.TN.653
248.175,70.9275,0.002880887759621858,https://doi.org/10.6028/NBS.TN.653
203.084,81.06,0.002549528881736247,https://doi.org/10.6028/NBS.TN.653
223.249,81.06,0.002656695401625817,https://doi.org/10.6028/NBS.TN.653
248.175,81.06,0.0027960900237644147,https://doi.org/10.6028/NBS.TN.653
273.15,81.06,0.002943857909540356,https://doi.org/10.6028/NBS.TN.653
298.142,81.06,0.003101914543842494,https://doi.org/10.6028/NBS.TN.653
323.14,81.06,0.0032726754287882237,https://doi.org/10.6028/NBS.TN.653
373.15,81.06,0.003614739763606428,https://doi.org/10.6028/NBS.TN.653
423.17,81.06,0.003977881261740019,https://doi.org/10.6028/NBS.TN.653
473.193,81.06,0.004347478061886628,https://doi.org/10.6028/NBS.TN.653
203.084,91.1925,0.002502142759995374,https://doi.org/10.6028/NBS.TN.653
223.249,91.1925,0.0026015857039493892,https://doi.org/10.6028/NBS.TN.653
248.175,91.1925,0.002727203277801615,https://doi.org/10.6028/NBS.TN.653
203.084,101.325,0.002461315601149358,https://doi.org/10.6028/NBS.TN.653
223.249,101.325,0.0025492786785387724,https://doi.org/10.6028/NBS.TN.653
246.175,101.325,0.0026640062408501996,https://doi.org/10.6028/NBS.TN.653
273.15,101.325,0.0027880747574291274,https://doi.org/10.6028/NBS.TN.653
298.142,101.325,0.0029124337645575937,https://doi.org/10.6028/NBS.TN.653
323.14,101.325,0.0030452775273476875,https://doi.org/10.6028/NBS.TN.653
373.15,101.325,0.0033473902747895388,https://doi.org/10.6028/NBS.TN.653
423.17,101.325,0.0035962032781809475,https://doi.org/10.6028/NBS.TN.653
473.193,101.325,0.003883934490267307,https://doi.org/10.6028/NBS.TN.653
111.23,28.7,0.002233788361383635,https://doi.org/10.6028/NBS.TN.653
111.23,40.2,0.0022026151102955984,https://doi.org/10.6028/NBS.TN.653
111.23,51.9,0.0021701977781098444,https://doi.org/10.6028/NBS.TN.653
111.23,72.6,0.00212343799900793,https://doi.org/10.6028/NBS.TN.653
121.19,21.8,0.002332915713425636,https://doi.org/10.6028/NBS.TN.653
121.19,33.5,0.002286784176638965,https://doi.org/10.6028/NBS.TN.653
121.19,74.6,0.0021739436866323137,https://doi.org/10.6028/NBS.TN.653
121.19,94.2,0.002134042796145449,https://doi.org/10.6028/NBS.TN.653
121.19,114.4,0.0020991292811741646,https://doi.org/10.6028/NBS.TN.653
131.79,46.5,0.0022961328402121696,https://doi.org/10.6028/NBS.TN.653
131.79,60.7,0.0022506259620975813,https://doi.org/10.6028/NBS.TN.653
131.79,74.6,0.002212589688429314,https://doi.org/10.6028/NBS.TN.653
131.79,89.2,0.002179552569417419,https://doi.org/10.6028/NBS.TN.653
131.79,104.8,0.002147132513117257,https://doi.org/10.6028/NBS.TN.653
143.82,48.3,0.0023603492074339154,https://doi.org/10.6028/NBS.TN.653
143.82,70.5,0.002284287303183747,https://doi.org/10.6028/NBS.TN.653
143.32,96.8,0.0022157115164167396,https://doi.org/10.6028/NBS.TN.653
156.96,49.5,0.002442023981906278,https://doi.org/10.6028/NBS.TN.653
156.96,61.7,0.002383413539171279,https://doi.org/10.6028/NBS.TN.653
156.96,76.9,0.0023310490389220014,https://doi.org/10.6028/NBS.TN.653
156.96,95.1,0.0022777110286968396,https://doi.org/10.6028/NBS.TN.653
167.61,41.5004,0.002548653385341627,https://doi.org/10.6028/NBS.TN.653
167.61,55.0,0.0024675796309908357,https://doi.org/10.6028/NBS.TN.653
167.61,75.1,0.002385282918884065,https://doi.org/10.6028/NBS.TN.653
167.61,93.6,0.0023229454680932108,https://doi.org/10.6028/NBS.TN.653
179.29,48.8,0.0025804266341150316,https://doi.org/10.6028/NBS.TN.653
179.29,75.6,0.0024401505971151003,https://doi.org/10.6028/NBS.TN.653
179.29,100.3,0.0023516240235551436,https://doi.org/10.6028/NBS.TN.653
192.87,33.4,0.0028260656946779176,https://doi.org/10.6028/NBS.TN.653
192.87,52.9,0.0026456356551851565,https://doi.org/10.6028/NBS.TN.653
192.87,71.4,0.00252992324911121,https://doi.org/10.6028/NBS.TN.653
192.87,97.9,0.0024164582535861788,https://doi.org/10.6028/NBS.TN.653
212.0,40.1,0.0029351678711734604,https://doi.org/10.6028/NBS.TN.653
212.0,58.6,0.0027375258366319644,https://doi.org/10.6028/NBS.TN.653
212.0,74.6,0.002625934101217382,https://doi.org/10.6028/NBS.TN.653
212.0,95.03,0.0025193317647839403,https://doi.org/10.6028/NBS.TN.653
225.07,42.8,0.0029958596859636787,https://doi.org/10.6028/NBS.TN.653
225.07,62.5,0.002801744554436827,https://doi.org/10.6028/NBS.TN.653
225.07,82.3,0.0026552357845659354,https://doi.org/10.6028/NBS.TN.653
225.07,108.7,0.002521818292723161,https://doi.org/10.6028/NBS.TN.653
237.57,30.2,0.003474430560635362,https://doi.org/10.6028/NBS.TN.653
237.57,60.6,0.00290461799172899,https://doi.org/10.6028/NBS.TN.653
237.57,94.2,0.002644019951859165,https://doi.org/10.6028/NBS.TN.653
249.43,41.1,0.003314837600271846,https://doi.org/10.6028/NBS.TN.653
249.43,58.1,0.0030261795030906737,https://doi.org/10.6028/NBS.TN.653
249.43,74.4,0.002852247455193442,https://doi.org/10.6028/NBS.TN.653
249.43,94.2,0.0027076010896946324,https://doi.org/10.6028/NBS.TN.653
261.55,40.7,0.003480054907471116,https://doi.org/10.6028/NBS.TN.653
261.55,53.3,0.003202620881451964,https://doi.org/10.6028/NBS.TN.653
261.55,68.0,0.003004363104344458,https://doi.org/10.6028/NBS.TN.653
261.55,82.6,0.0028647113262481303,https://doi.org/10.6028/NBS.TN.653
261.55,100.1,0.002739402312601241,https://doi.org/10.6028/NBS.TN.653
278.71,34.8,0.003951984713596659,https://doi.org/10.6028/NBS.TN.653
278.71,50.0,0.003430176264958448,https://doi.org/10.6028/NBS.TN.653
278.71,62.4,0.003194514226832999,https://doi.org/10.6028/NBS.TN.653
278.71,77.4,0.0030087273190551062,https://doi.org/10.6028/NBS.TN.653
278.71,95.9,0.002817584994254601,https://doi.org/10.6028/NBS.TN.653
293.41,46.5,0.003711778168458099,https://doi.org/10.6028/NBS.TN.653
293.41,64.0,0.0033079780783203745,https://doi.org/10.6028/NBS.TN.653
293.41,94.7,0.002939527257466098,https://doi.org/10.6028/NBS.TN.653
303.29,36.9,0.004383425063516267,https://doi.org/10.6028/NBS.TN.653
303.29,51.6,0.0037400350133101816,https://doi.org/10.6028/NBS.TN.653
309.29,66.7,0.003204201040801397,https://doi.org/10.6028/NBS.TN.653
309.29,84.7,0.00312842237676434,https://doi.org/10.6028/NBS.TN.653
303.29,105.8,0.0029307938403294828,https://doi.org/10.6028/NBS.TN.653
176.0,2.7962,0.020813293600478337,https://doi.org/10.6028/NBS.TN.653
180.0,2.9335,0.02082580827461011,https://doi.org/10.6028/NBS.TN.653
184.0,3.0683,0.02083833800751147,https://doi.org/10.6028/NBS.TN.653
188.0,3.2008,0.02085018549576028,https://doi.org/10.6028/NBS.TN.653
192.0,3.3316,0.020862744587515584,https://doi.org/10.6028/NBS.TN.653
196.0,3.461,0.020875318818306655,https://doi.org/10.6028/NBS.TN.653
200.0,3.589,0.0208886080717258,https://doi.org/10.6028/NBS.TN.653
204.0,3.7158,0.020899111545329627,https://doi.org/10.6028/NBS.TN.653
208.0,3.8417,0.02091172966520404,https://doi.org/10.6028/NBS.TN.653
212.0,3.9665,0.02092366077690724,https://doi.org/10.6028/NBS.TN.653
216.0,4.0907,0.020935605510887814,https://doi.org/10.6028/NBS.TN.653
220.0,4.2142,0.020948267750032865,https://doi.org/10.6028/NBS.TN.653
225.0,4.3673,0.020963764635957102,https://doi.org/10.6028/NBS.TN.653
230.3,4.5196,0.02097928446709723,https://doi.org/10.6028/NBS.TN.653
240.3,4.6219,0.021008977135930182,https://doi.org/10.6028/NBS.TN.653
250.0,5.1203,0.021040884121118063,https://doi.org/10.6028/NBS.TN.653
260.0,5.416,0.0210728881699756,https://doi.org/10.6028/NBS.TN.653
270.0,5.7089,0.021104989726090997,https://doi.org/10.6028/NBS.TN.653
280.0,5.9996,0.02113718923575956,https://doi.org/10.6028/NBS.TN.653
290.0,6.2872,0.021169487148004356,https://doi.org/10.6028/NBS.TN.653
300.0,6.5748,0.021204047224975455,https://doi.org/10.6028/NBS.TN.653
184.0,3.5156,0.015671444284066367,https://doi.org/10.6028/NBS.TN.653
188.0,3.7096,0.015681693241491306,https://doi.org/10.6028/NBS.TN.653
192.0,3.8989,0.015691955613106677,https://doi.org/10.6028/NBS.TN.653
196.0,4.09,0.015701835952870623,https://doi.org/10.6028/NBS.TN.653
200.0,4.275,0.015710540949744934,https://doi.org/10.6028/NBS.TN.653
204.0,4.4556,0.015722030476338536,https://doi.org/10.6028/NBS.TN.653
208.0,4.6349,0.01573194873725626,https://doi.org/10.6028/NBS.TN.653
212.0,4.8124,0.01574187951996587,https://doi.org/10.6028/NBS.TN.653
216.0,4.9885,0.015751822848195464,https://doi.org/10.6028/NBS.TN.653
220.0,5.1632,0.01576177874573313,https://doi.org/10.6028/NBS.TN.653
225.0,5.38,0.015774540673769752,https://doi.org/10.6028/NBS.TN.653
230.0,5.5949,0.015787323284596814,https://doi.org/10.6028/NBS.TN.653
240.0,6.0204,0.01581254968698425,https://doi.org/10.6028/NBS.TN.653
250.0,6.4407,0.015838259190324118,https://doi.org/10.6028/NBS.TN.653
260.0,6.8568,0.0158636487661254,https://doi.org/10.6028/NBS.TN.653
270.0,7.2682,0.015889929820535956,https://doi.org/10.6028/NBS.TN.653
280.0,7.6756,0.01591629809825704,https://doi.org/10.6028/NBS.TN.653
290.0,8.0805,0.015943161735595544,https://doi.org/10.6028/NBS.TN.653
300.0,8.4819,0.01597093443254248,https://doi.org/10.6028/NBS.TN.653
138.0,4.0276,0.01264484416089421,https://doi.org/10.6028/NBS.TN.653
192.0,4.277,0.0126538268791477,https://doi.org/10.6028/NBS.TN.653
196.0,4.5221,0.012662307996358929,https://doi.org/10.6028/NBS.TN.653
200.0,4.7641,0.012671058016111705,https://doi.org/10.6028/NBS.TN.653
204.3,5.0036,0.012679562254850169,https://doi.org/10.6028/NBS.TN.653
208.0,5.2409,0.012688336145491566,https://doi.org/10.6028/NBS.TN.653
212.0,5.4744,0.012696863600438436,https://doi.org/10.6028/NBS.TN.653
216.0,5.7052,0.012705402525193667,https://doi.org/10.6028/NBS.TN.653
220.0,5.933,0.012714212226139048,https://doi.org/10.6028/NBS.TN.653
225.0,6.2178,0.012724851951437483,https://doi.org/10.6028/NBS.TN.653
230.3,6.4995,0.012735769662296292,https://doi.org/10.6028/NBS.TN.653
240.0,7.0563,0.012757661383906198,https://doi.org/10.6028/NBS.TN.653
250.0,7.606,0.012779628495177275,https://doi.org/10.6028/NBS.TN.653
260.0,8.1491,0.012801934259609602,https://doi.org/10.6028/NBS.TN.653
270.0,8.6867,0.01282431802585116,https://doi.org/10.6028/NBS.TN.653
260.0,9.219,0.012847309673145426,https://doi.org/10.6028/NBS.TN.653
290.0,9.7469,0.012870383908107514,https://doi.org/10.6028/NBS.TN.653
300.0,10.2699,0.012893541176529442,https://doi.org/10.6028/NBS.TN.653
192.0,4.5371,0.01048188231797855,https://doi.org/10.6028/NBS.TN.653
196.0,4.8493,0.010489465744237033,https://doi.org/10.6028/NBS.TN.653
200.0,5.1565,0.010497060151345773,https://doi.org/10.6028/NBS.TN.653
204.0,5.458,0.01050448856796509,https://doi.org/10.6028/NBS.TN.653
208.0,5.7577,0.010512104751694203,https://doi.org/10.6028/NBS.TN.653
212.0,6.3538,0.010519731987525786,https://doi.org/10.6028/NBS.TN.653
216.0,6.3471,0.010527192538393303,https://doi.org/10.6028/NBS.TN.653
220.0,6.6376,0.010534841692301795,https://doi.org/10.6028/NBS.TN.653
225.0,0.9966,0.010543928367418617,https://doi.org/10.6028/NBS.TN.653
230.0,7.3565,0.010553923965816772,https://doi.org/10.6028/NBS.TN.653
240.0,8.0641,0.010944288536974075,https://doi.org/10.6028/NBS.TN.653
253.0,8.7631,0.010592476621450774,https://doi.org/10.6028/NBS.TN.653
260.0,9.4542,0.010611949080132906,https://doi.org/10.6028/NBS.TN.653
270.0,10.1384,0.01063167456529209,https://doi.org/10.6028/NBS.TN.653
260.0,10.8156,0.010651473518455655,https://doi.org/10.6028/NBS.TN.653
290.0,11.4673,0.010671346350839203,https://doi.org/10.6028/NBS.TN.653
300.0,12.1534,0.010691476823102071,https://doi.org/10.6028/NBS.TN.653
192.0,4.6845,0.008929522422709446,https://doi.org/10.6028/NBS.TN.653
196.0,5.0661,0.008936306120672663,https://doi.org/10.6028/NBS.TN.653
200.0,5.4406,0.008943100133531216,https://doi.org/10.6028/NBS.TN.653
204.0,5.811,0.008949904484829354,https://doi.org/10.6028/NBS.TN.653
208.0,6.1774,0.008956590522630311,https://doi.org/10.6028/NBS.TN.653
212.0,6.541,0.008963286557526104,https://doi.org/10.6028/NBS.TN.653
216.0,6.9013,0.0089701216728832,https://doi.org/10.6028/NBS.TN.653
223.0,7.2591,0.008976837962688666,https://doi.org/10.6028/NBS.TN.653
225.0,7.7032,0.008985376981850687,https://doi.org/10.6028/NBS.TN.653
230.0,8.1437,0.008994062012330712,https://doi.org/10.6028/NBS.TN.653
240.0,9.3158,0.009011091788927358,https://doi.org/10.6028/NBS.TN.653
250.0,9.8789,0.009028447663515387,https://doi.org/10.6028/NBS.TN.653
260.0,10.7322,0.009045870523922344,https://doi.org/10.6028/NBS.TN.653
270.0,11.5791,0.009337707763063953,https://doi.org/10.6028/NBS.TN.653
280.0,12.4174,0.009081051032128648,https://doi.org/10.6028/NBS.TN.653
290.0,13.2489,0.009372098983910768,https://doi.org/10.6028/NBS.TN.653
300.0,14.0737,0.009118773077106996,https://doi.org/10.6028/NBS.TN.653
192.0,4.7528,0.007814507351575937,https://doi.org/10.6028/NBS.TN.653
196.0,5.2011,0.007819800272291703,https://doi.org/10.6028/NBS.TN.653
230.0,5.6416,0.007825886178307994,https://doi.org/10.6028/NBS.TN.653
204.0,6.0781,0.007832079955135336,https://doi.org/10.6028/NBS.TN.653
208.0,6.512,0.00783818499740666,https://doi.org/10.6028/NBS.TN.653
212.0,6.9442,0.007844398264994813,https://doi.org/10.6028/NBS.TN.653
218.0,7.373,0.007850621390814203,https://doi.org/10.6028/NBS.TN.653
223.0,7.7995,0.007856854398345662,https://doi.org/10.6028/NBS.TN.653
225.0,8.3292,0.007864684392889301,https://doi.org/10.6028/NBS.TN.653
230.0,8.8565,0.007872530009454589,https://doi.org/10.6028/NBS.TN.653
240.0,9.9012,0.007888268296033703,https://doi.org/10.6028/NBS.TN.653
250.0,10.938,0.007924162343138037,https://doi.org/10.6028/NBS.TN.653
260.0,11.961,0.00791993440520247,https://doi.org/10.6028/NBS.TN.653
270.0,12.9779,0.007935761974882296,https://doi.org/10.6028/NBS.TN.653
280.0,13.9858,0.007951551514683094,https://doi.org/10.6028/NBS.TN.653
290.0,14.9653,0.007967200374547649,https://doi.org/10.6028/NBS.TN.653
300.0,15.9769,0.007982604308690498,https://doi.org/10.6028/NBS.TN.653
192.0,4.7891,0.0068592958137168895,https://doi.org/10.6028/NBS.TN.653
196.0,5.3082,0.006864809413531915,https://doi.org/10.6028/NBS.TN.653
200.0,5.8237,0.0068704075962744025,https://doi.org/10.6028/NBS.TN.653
204.0,6.3364,0.006874498522519029,https://doi.org/10.6028/NBS.TN.653
208.0,6.6502,0.00688163139807636,https://doi.org/10.6028/NBS.TN.653
212.0,7.3615,0.00688733314746717,https://doi.org/10.6028/NBS.TN.653
216.0,7.8711,0.006893044353018168,https://doi.org/10.6028/NBS.TN.653
220.0,8.36,0.006898841378224041,https://doi.org/10.6028/NBS.TN.653
225.0,9.0129,0.006906024885170069,https://doi.org/10.6028/NBS.TN.653
230.0,9.6439,0.006914833590380742,https://doi.org/10.6028/NBS.TN.653
240.0,10.697,0.006927896394140767,https://doi.org/10.6028/NBS.TN.653
250.0,12.1398,0.0069424772163865466,https://doi.org/10.6028/NBS.TN.653
260.0,13.3727,0.0089556898972725,https://doi.org/10.6028/NBS.TN.653
270.0,14.597,0.0069713560087748695,https://doi.org/10.6028/NBS.TN.653
260.0,15.8114,0.006985416043975038,https://doi.org/10.6028/NBS.TN.653
290.0,17.017,0.006999297158576522,https://doi.org/10.6028/NBS.TN.653
300.0,18.2149,0.007012839105834957,https://doi.org/10.6028/NBS.TN.653
192.0,4.8104,0.006089484240171204,https://doi.org/10.6028/NBS.TN.653
196.0,5.402,0.006094484598701104,https://doi.org/10.6028/NBS.TN.653
200.0,5.9983,0.006099612528213754,https://doi.org/10.6028/NBS.TN.653
204.0,6.5977,0.006104808872719445,https://doi.org/10.6028/NBS.TN.653
208.0,7.199,0.0061100739600012536,https://doi.org/10.6028/NBS.TN.653
212.0,7.8012,0.006115348136862563,https://doi.org/10.6028/NBS.TN.653
216.0,8.4035,0.006132733247838125,https://doi.org/10.6028/NBS.TN.653
220.0,9.006,0.006126044242438541,https://doi.org/10.6028/NBS.TN.653
225.0,9.7568,0.0061327935755405745,https://doi.org/10.6028/NBS.TN.653
230.0,10.5066,0.0061395577971217466,https://doi.org/10.6028/NBS.TN.653
240.0,11.9985,0.006153191832893094,https://doi.org/10.6028/NBS.TN.653
250.0,13.4809,0.00616658156784103,https://doi.org/10.6028/NBS.TN.653
260.0,14.9544,0.006179907183726808,https://doi.org/10.6028/NBS.TN.653
270.0,16.4165,0.006192859875323854,https://doi.org/10.6028/NBS.TN.653
280.0,17.67,0.006205496352086559,https://doi.org/10.6028/NBS.TN.653
290.0,19.3133,0.006217626373877813,https://doi.org/10.6028/NBS.TN.653
300.0,20.7474,0.006230613290979783,https://doi.org/10.6028/NBS.TN.653
192.0,4.8322,0.005610877183666429,https://doi.org/10.6028/NBS.TN.653
196.0,5.4855,0.005615627924127656,https://doi.org/10.6028/NBS.TN.653
200.0,6.1513,0.005620488054855425,https://doi.org/10.6028/NBS.TN.653
204.0,6.3249,0.005625458123245911,https://doi.org/10.6028/NBS.TN.653
208.0,7.5017,0.005630538690528136,https://doi.org/10.6028/NBS.TN.653
212.0,8.1773,0.005635628443016752,https://doi.org/10.6028/NBS.TN.653
216.0,8.8609,0.005640829479010955,https://doi.org/10.6028/NBS.TN.653
220.0,9.5415,0.005645988992308853,https://doi.org/10.6028/NBS.TN.653
225.0,10.3913,0.005652541357723249,https://doi.org/10.6028/NBS.TN.653
230.0,11.2402,0.005659057580842975,https://doi.org/10.6028/NBS.TN.653
240.0,12.9341,0.005672083597255381,https://doi.org/10.6028/NBS.TN.653
250.0,14.617,0.005684858676800936,https://doi.org/10.6028/NBS.TN.653
260.0,16.2909,0.00569727488859093,https://doi.org/10.6028/NBS.TN.653
270.0,17.9548,0.005709274863172656,https://doi.org/10.6028/NBS.TN.653
280.0,19.607,0.005720800496510562,https://doi.org/10.6028/NBS.TN.653
290.0,21.2497,0.005731793033940992,https://doi.org/10.6028/NBS.TN.653
330.0,22.8828,0.005742298945461253,https://doi.org/10.6028/NBS.TN.653
192.0,4.8685,0.005165342937344988,https://doi.org/10.6028/NBS.TN.653
196.0,5.6033,0.005169883295674869,https://doi.org/10.6028/NBS.TN.653
200.0,6.3574,0.005174603435468897,https://doi.org/10.6028/NBS.TN.653
204.0,7.1216,0.005179375230611677,https://doi.org/10.6028/NBS.TN.653
208.0,7.8913,0.005184285162559271,https://doi.org/10.6028/NBS.TN.653
212.0,8.6654,0.005189204412351447,https://doi.org/10.6028/NBS.TN.653
216.0,9.4428,0.005194219556668792,https://doi.org/10.6028/NBS.TN.653
220.0,10.2201,0.005199157686542863,https://doi.org/10.6028/NBS.TN.653
225.0,11.1912,0.005205452223974284,https://doi.org/10.6028/NBS.TN.653
230.0,12.1617,0.005211674885547451,https://doi.org/10.6028/NBS.TN.653
240.0,14.0985,0.005223989848575756,https://doi.org/10.6028/NBS.TN.653
250.0,16.0255,0.005236011325534384,https://doi.org/10.6028/NBS.TN.653
260.0,17.9425,0.005247469837963168,https://doi.org/10.6028/NBS.TN.653
270.0,19.849,0.005258357623089421,https://doi.org/10.6028/NBS.TN.653
280.0,21.7442,0.005268667256897894,https://doi.org/10.6028/NBS.TN.653
290.0,23.6293,0.005278391666458342,https://doi.org/10.6028/NBS.TN.653
300.0,25.5031,0.00528761383227934,https://doi.org/10.6028/NBS.TN.653
192.0,4.9455,0.004802537430256347,https://doi.org/10.6028/NBS.TN.653
196.0,5.779,0.004806980966951141,https://doi.org/10.6028/NBS.TN.653
200.0,6.6328,0.004811618403247109,https://doi.org/10.6028/NBS.TN.653
204.0,7.4993,0.004816376419622132,https://doi.org/10.6028/NBS.TN.653
208.0,8.3726,0.004821181138081459,https://doi.org/10.6028/NBS.TN.653
212.0,9.2499,0.004825995452290748,https://doi.org/10.6028/NBS.TN.653
216.0,10.1304,0.004830894256690879,https://doi.org/10.6028/NBS.TN.653
220.0,11.0116,0.004835765507386023,https://doi.org/10.6028/NBS.TN.653
225.0,12.1115,0.004841849601266902,https://doi.org/10.6028/NBS.TN.653
230.0,13.2115,0.0048479113258843515,https://doi.org/10.6028/NBS.TN.653
240.0,15.4057,0.0048597773452187165,https://doi.org/10.6028/NBS.TN.653
250.0,17.59,0.004871092575153354,https://doi.org/10.6028/NBS.TN.653
260.0,19.7638,0.00488177245363429,https://doi.org/10.6028/NBS.TN.653
270.0,21.9261,0.00489173150232823,https://doi.org/10.6028/NBS.TN.653
280.0,24.0753,0.004901076188111534,https://doi.org/10.6028/NBS.TN.653
290.0,26.213,0.004909760564724589,https://doi.org/10.6028/NBS.TN.653
300.0,28.3387,0.004918010180163037,https://doi.org/10.6028/NBS.TN.653
192.0,5.2052,0.004380068264590318,https://doi.org/10.6028/NBS.TN.653
196.0,6.2209,0.004384627370162937,https://doi.org/10.6028/NBS.TN.653
200.0,7.2451,0.004389257779669721,https://doi.org/10.6028/NBS.TN.653
204.0,8.2785,0.004394579367210804,https://doi.org/10.6028/NBS.TN.653
208.0,9.3177,0.004398703170812214,https://doi.org/10.6028/NBS.TN.653
212.0,10.3608,0.004403456678264782,https://doi.org/10.6028/NBS.TN.653
216.0,11.404,0.004408220470693205,https://doi.org/10.6028/NBS.TN.653
220.0,12.4478,0.004412963344602569,https://doi.org/10.6028/NBS.TN.653
225.0,13.7516,0.004418812347674702,https://doi.org/10.6028/NBS.TN.653
233.0,15.0534,0.004424519867917108,https://doi.org/10.6028/NBS.TN.653
240.0,17.5506,0.004435505855337894,https://doi.org/10.6028/NBS.TN.653
250.0,20.2352,0.0044457538276206614,https://doi.org/10.6028/NBS.TN.653
260.0,22.8062,0.004455093980296615,https://doi.org/10.6028/NBS.TN.653
270.0,25.3635,0.004463706309264963,https://doi.org/10.6028/NBS.TN.653
280.0,27.9069,0.004471646283621029,https://doi.org/10.6028/NBS.TN.653
290.0,30.4333,0.004479067436660163,https://doi.org/10.6028/NBS.TN.653
300.0,32.9483,0.004486093576466684,https://doi.org/10.6028/NBS.TN.653
190.0,5.1866,0.004053690580435954,https://doi.org/10.6028/NBS.TN.653
194.0,6.3787,0.004058308411667208,https://doi.org/10.6028/NBS.TN.653
198.0,7.5861,0.0040629897324674005,https://doi.org/10.6028/NBS.TN.653
202.0,8.8012,0.004067681865690119,https://doi.org/10.6028/NBS.TN.653
206.0,10.0201,0.004072438052027121,https://doi.org/10.6028/NBS.TN.653
210.0,11.2378,0.004077152046018454,https://doi.org/10.6028/NBS.TN.653
215.0,12.7596,0.00408299974136646,https://doi.org/10.6028/NBS.TN.653
220.0,14.2792,0.0040887301545713345,https://doi.org/10.6028/NBS.TN.653
230.0,17.3125,0.0040996731560174375,https://doi.org/10.6028/NBS.TN.653
240.0,20.3287,0.004109672292923105,https://doi.org/10.6028/NBS.TN.653
250.0,23.3313,0.004118686101571179,https://doi.org/10.6028/NBS.TN.653
260.0,26.3178,0.004126865184178935,https://doi.org/10.6028/NBS.TN.653
270.0,29.2861,0.004134309014826079,https://doi.org/10.6028/NBS.TN.653
280.0,32.2396,0.004141202001439613,https://doi.org/10.6028/NBS.TN.653
290.0,35.1677,0.004147621273667132,https://doi.org/10.6028/NBS.TN.653
186.0,4.5617,0.0038310692761070455,https://doi.org/10.6028/NBS.TN.653
190.0,5.9078,0.0038355474951780617,https://doi.org/10.6028/NBS.TN.653
194.0,7.266,0.0038401544614576565,https://doi.org/10.6028/NBS.TN.653
198.0,8.6363,0.0038448199302423504,https://doi.org/10.6028/NBS.TN.653
202.0,10.0048,0.0038495205183524065,https://doi.org/10.6028/NBS.TN.653
206.0,11.3751,0.003854232614192625,https://doi.org/10.6028/NBS.TN.653
210.0,12.7454,0.003858836833591609,https://doi.org/10.6028/NBS.TN.653
215.0,14.4404,0.0038644339265888595,https://doi.org/10.6028/NBS.TN.653
220.0,16.1607,0.003869951188150861,https://doi.org/10.6028/NBS.TN.653
230.0,19.5626,0.0038800910927433794,https://doi.org/10.6028/NBS.TN.653
240.0,22.9438,0.003889167923723523,https://doi.org/10.6028/NBS.TN.653
250.0,26.3114,0.0038972150984161345,https://doi.org/10.6028/NBS.TN.653
260.0,29.6539,0.003904415168896565,https://doi.org/10.6028/NBS.TN.653
270.0,32.9757,0.003910979351781142,https://doi.org/10.6028/NBS.TN.653
182.0,4.1322,0.003606667880622987,https://doi.org/10.6028/NBS.TN.653
186.0,5.6948,0.003611305848772725,https://doi.org/10.6028/NBS.TN.653
190.0,7.2675,0.0036159138160537785,https://doi.org/10.6028/NBS.TN.653
194.0,8.6346,0.0036205756095376625,https://doi.org/10.6028/NBS.TN.653
198.0,10.408,0.003625228358572145,https://doi.org/10.6028/NBS.TN.653
202.0,11.9774,0.0036298508128412036,https://doi.org/10.6028/NBS.TN.653
206.0,13.5462,0.0036344003200947197,https://doi.org/10.6028/NBS.TN.653
